outbreakId,eventId,animalCategory,startDate,endDate,totalCases,isCluster,longitude,latitude,active,totalOutbreaks,locationName,locationApprox,status,animalCategoryLabel,isClusterLabel,diseaseName,diseaseCategory,diseaseType,speciesDetails
176430,7168,domestic,2026-01-01,2026-01-05,,False,35.179,32.651,,1,Sde Yaakov,False,,,,clade 2.3.4.4.b - H5N2 (HPAI) - Eurasian,OIE listed,,[{'spicieName': 'Birds'}]
181489,7168,domestic,2026-02-20,,8000.0,False,35.1946,32.6902,,1,NAHALAL,False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180471,7258,domestic,2026-02-08,2026-02-12,24151.0,False,16.368455,51.2554118,,1,Prochowice,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187023,7453,domestic,2026-03-19,,4744.0,False,82.139561,22.11447,,1,"Government Poultry Farm, Koni",True,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180807,7262,domestic,2026-02-13,2026-02-21,12.0,False,90.794333,27.038646,,1,Trong gewog,True,,,,clade 2.3.4.4.b - H5N1 (HPAI) - EU_NA,OIE listed,,[{'spicieName': 'Birds'}]
180808,7262,domestic,2026-02-13,2026-02-21,3.0,False,90.75453,26.958395,,1,Pangkhar,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180965,7268,domestic,2026-01-30,,15.0,False,78.918842,13.559662,,1,"Village - Puttavaripalliu, Mandal- Sodum, Annamayya",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180966,7268,domestic,2026-01-18,,5.0,False,78.916978,13.571867,,1,"Village - Ammagaripalli,  Mandal – Sodum, Annamayya",True,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180967,7268,domestic,2026-02-06,,1875.0,False,79.429647,13.3957,,1,"Indira Colony RKVB Peta, Kravetinagar",True,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
182265,7319,domestic,2026-02-11,,350.0,False,85.097286,25.589547,,1,"Poultry Research & Training Centre, Kaushal Nagar, Chitkhora",False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184327,7319,domestic,2026-02-24,,210.0,False,85.080897,25.594622,,1,"AICRP Poultry Breeding, BASU Campus, Patna",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180046,7254,domestic,2026-02-05,,9708.0,False,15.3941754,53.3361518,,1,Szadzko,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
182223,7313,domestic,2026-02-25,2026-03-03,,False,16.06105,56.37683,,1,Torsås,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
178754,7228,domestic,2026-01-24,2026-01-29,3980.0,False,20.508264,46.872206,,1,Békésszentandrás,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
178755,7228,domestic,2026-01-24,2026-01-30,1220.0,False,20.739347,46.523035,,1,Orosháza,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
179528,7228,domestic,2026-02-02,2026-02-04,438.0,False,21.003727,46.316516,,1,Battonya,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186686,7446,domestic,2026-03-16,,95000.0,False,-3.21938,7.2978,,1,tankesse,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184546,7386,domestic,2026-03-15,,5850.0,False,87.632086,26.637781,,1,"Koshi Province, Morang, Urlabari Municipality-8 Athiyabari",False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184652,7386,domestic,2026-03-10,,1306.0,False,87.301262,26.643438,,1,"Koshi Province, Morang, Sunderharaicha Municipality-4, Chariguwa",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184672,7386,domestic,2026-03-12,,2500.0,False,87.31666667,26.45138889,,1,"Koshi Province, Morang, Katahari Rural Municipality-2, Haldibari",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184674,7386,domestic,2026-03-12,,660.0,False,87.255,26.69861111,,1,"Koshi Province, Sunsari, Itahari Submetropolitan city-19",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184948,7386,domestic,2026-03-13,,9730.0,False,87.37123,26.49982,,1,"Koshi Province, Morang, Katahari Rural Municipality-6, Paini tole",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184949,7386,domestic,2026-03-15,,682.0,False,87.22806,26.70167,,1,"Koshi Province, Sunsari, Itahari Submetropolitan city-18",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184952,7386,domestic,2026-03-15,,25.0,False,87.22556,26.66472,,1,"Koshi Province, Sunsari, Itahari Submetropolitan city-17",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184955,7386,domestic,2026-03-16,,350.0,False,87.28444,26.61944,,1,"Koshi Province, Sunsari, Itahari Submetropolitan city-11",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184958,7386,domestic,2026-03-16,,758.0,False,87.15611,26.55972,,1,"Koshi Province, Sunsari, Gadhi Rural Municipality-5",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184959,7386,domestic,2026-03-17,,10500.0,False,87.67167,26.62056,,1,"Koshi Province, Jhapa, Damak Municipality-10",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184960,7386,domestic,2026-03-17,,6240.0,False,87.26225,26.50342,,1,"Koshi Province, Morang, Biratnagar metropolitan city-4, Jola Tole",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185296,7386,domestic,2026-03-02,,2274.0,False,84.3959863,27.6677855,,1,"Bagmati Province, Chitwon, Bharatpur Metropolitan City-4, Lanku",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185297,7386,domestic,2026-03-19,,3000.0,False,87.670642,26.6104641,,1,"Koshi Province, Jhapa, Damak Municipality-10",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185298,7386,domestic,2026-03-19,,2300.0,False,87.2489,26.7036,,1,"Koshi Province, Sunsari, Itahari Sub-metropolitan City-19, Amaha Tole",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185299,7386,domestic,2026-03-21,,605.0,False,87.26972,26.585,,1,"Koshi Province, Sunsari, Duhabi Municipality-2",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185300,7386,domestic,2026-03-21,,3500.0,False,87.2378,26.69278,,1,"Koshi Province, Sunsari, Itahari Sub-metropolitan City-18",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185842,7386,domestic,2026-03-25,,652.0,False,87.21889,26.66389,,1,"Koshi Province, Sunsari, Itahari Submetropolitan City-16",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185843,7386,domestic,2026-03-24,,5.0,False,87.2628667,26.677194,,1,"Koshi Province, Sunsari, Itahari Submetropolitan City-5",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185844,7386,domestic,2026-04-01,,10.0,False,87.1405556,26.590556,,1,"Koshi Province, Sunsari, Inaruwa Municipality-2",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185845,7386,domestic,2026-03-26,,3948.0,False,87.400639,26.623056,,1,"Koshi Province, Morang, Sundarharaicha-1",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185846,7386,domestic,2026-03-28,,182.0,False,87.28120278,26.704011,,1,"Koshi Province, Sunsari, Tarahara",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
185847,7386,domestic,2026-03-26,,1573.0,False,87.43814,26.53325,,1,"Koshi Province, Morang, Rangeli Municipality-1",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186706,7386,domestic,2026-04-03,,2998.0,False,87.243333,26.646389,,1,"Koshi Province, Itahari Submetropolitan city-16",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186708,7386,domestic,2026-04-01,,200.0,False,87.714444,26.63576083,,1,"Koshi Province, Jhapa, Kamal Rural Municipality-6",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186710,7386,domestic,2026-04-04,,735.0,False,87.236667,26.663056,,1,"Koshi Province, Sunsari, Itahari Submetropolitan City-16",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186714,7386,domestic,2026-04-03,,392.0,False,87.280806,26.4155,,1,"Koshi Province, Morang, Biratnagar Metropolitan City-14",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186717,7386,domestic,2026-04-01,,360.0,False,87.252678,26.67960278,,1,"Koshi Province, Sunsari, Itahari Sub-metropolitan City-5",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186725,7386,domestic,2026-03-29,,1050.0,False,87.2483333,26.70861111,,1,"Koshi Province, Morang",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186727,7386,domestic,2026-04-01,,536.0,False,87.352611,26.545333,,1,"Koshi Province, Morang, Gramthan Rural Municipality-3",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186730,7386,domestic,2026-04-02,,550.0,False,87.221825,26.67860556,,1,"Koshi Province, Morang",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186732,7386,domestic,2026-04-01,,260.0,False,83.692094,27.574838,,1,"Lumbini Province, Nawalparasi West, Sunawal minicipality-13, Suryabasti",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
186739,7386,domestic,2026-04-07,,528.0,False,84.9295514,27.0793716,,1,"Madhesh Province, Parsa, Jitpur Simara-23",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187740,7386,domestic,2026-04-11,,1000.0,False,87.66745583,26.52192878,,1,"Koshi Province, Jhapa, Gauradaha Municipality-6",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187741,7386,domestic,2026-04-11,,850.0,False,87.2888889,26.6911111,,1,"Koshi Province, Sunsari, Itahari Submetropolitan city-2",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187742,7386,domestic,2026-04-10,,4522.0,False,87.2338889,26.6883333,,1,"Koshi Province, Sunsari, Itahari Submetropolitan city-18",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187743,7386,domestic,2026-04-14,,1399.0,False,87.124167,26.745833,,1,"Koshi Province, Sunsari, Itahari-18, Barahkshetra-6",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187744,7386,domestic,2026-04-04,,8625.0,False,85.4975,27.755,,1,"Bagmati Province, Kathmandu, Shankharapur Municipality-3 Jaharsingpauwa",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187745,7386,domestic,2026-04-09,,75798.0,False,87.188889,26.710833,,1,"Koshi Province, Sunsari, Ramdhuni -6",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
187746,7386,domestic,2026-03-29,,17707.0,False,87.348889,26.606056,,1,"Koshi Province, Morang, Budhiganga Rural Municipality-7",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190033,7386,domestic,2026-04-22,,2050.0,False,87.233889,26.6861111,,1,"Koshi Province, Sunsari, Itahari Municipality-18",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190034,7386,domestic,2026-04-22,,2590.0,False,87.0927778,26.69361111,,1,"Koshi Province, Sunsari, Barah-9",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190035,7386,domestic,2026-04-23,,30.0,False,85.90585,26.84408,,1,"Madhesh Province, Mahottari, Bhangaha Municipality-9",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190036,7386,domestic,2026-04-27,,16.0,False,85.26656,27.76706,,1,"Bagmati Province, Kathmandu, Tarkeshwor Municipality-3, Thulagaon",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190037,7386,domestic,2026-05-07,,800.0,False,85.388768,27.759265,,1,"Bagmati Province, kathmandu, Gokarneshwor Municipality-3, Suntakhan",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190038,7386,domestic,2026-05-17,,1872.0,False,85.391832,27.629737,,1,"Bagmati province, Lalitpur, Mahalaxmi Municipality-9 Lamatar",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190039,7386,domestic,2026-05-18,,450.0,False,85.37027,27.76,,1,"Bagmati Province, kathmandu, Budanilkanta Municipality-13",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190040,7386,domestic,2026-05-18,,382.0,False,85.40392,27.7444,,1,"Bagmati province, Kathmandu, Gokarneshwor Municipality-2 Bhumisthali",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190041,7386,domestic,2026-05-22,,1450.0,False,85.297222,27.616111,,1,"Bagmati Province, Lalitpur, Lalitpur Metropolitan city-22, Gauthali Chowk",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190042,7386,domestic,2026-05-22,,2302.0,False,85.29606,27.613713,,1,"Bagmati Province, Lalitpur Metropolitan City-22, ",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190044,7386,domestic,2026-05-16,,1425.0,False,85.397317,27.648062,,1,"Bagmati Province, Bhaktapur, Suryabinayak",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190045,7386,domestic,2026-05-23,,10.0,False,85.402998,27.692542,,1,"Bagmati province, Bhaktapur, Changunarayan Municipality-1",False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
188182,7521,domestic,2026-04-28,,,False,0.6998122083656348,45.17525194023117,,1,Dordogne,False,,,,clade 2.3.4.4.b - H5N2 (HPAI) - Eurasian,OIE listed,,[{'spicieName': 'Birds'}]
188183,7521,domestic,2026-04-25,,,False,1.4211656716,43.8842510712,,1,Tarn-et-Garonne,False,,,,clade 2.3.4.4.b - H5N2 (HPAI) - Eurasian,OIE listed,,[{'spicieName': 'Birds'}]
189121,7521,domestic,2026-05-09,,,False,1.44079,43.87155,,1,Haute-Garonne,False,,,,clade 2.3.4.4.b - H5N2 (HPAI) - Eurasian,OIE listed,,[{'spicieName': 'Birds'}]
190043,7521,domestic,2026-05-26,,,False,0.73636422,44.95205459,,1,Dordogne,False,,,,clade 2.3.4.4.b - H5N2 (HPAI) - Eurasian,OIE listed,,[{'spicieName': 'Birds'}]
179232,7243,domestic,2026-01-27,,21011.0,False,18.777045,49.923549,,1,Wisła Mała,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
179812,7243,domestic,2026-02-02,,23487.0,False,18.76832848,49.93391,,1,Wisła Mała,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
182895,7334,domestic,2026-02-25,2026-05-04,,False,19.74582,43.02574,,1,Bijelo Polje,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184517,7334,domestic,2026-03-01,2026-05-04,,False,18.903,42.7882,,1,Nikšic,True,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184518,7334,domestic,2026-03-07,2026-05-04,,False,19.71907,43.05309,,1,Bijelo Polje,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
188395,7334,domestic,2026-03-10,2026-04-24,,False,19.749133,43.021707,,1,Bijelo Polje,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
188396,7334,domestic,2026-03-06,2026-04-24,,False,19.9271,42.61192,,1,Plav,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
189770,7571,wild,2026-01-15,2026-01-15,1.0,False,141.3544,43.0619,,1,obw85-Sapporo-City,True,,,,empty strain - H5N5 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus corone'}]
181719,7290,domestic,2026-02-19,2026-03-20,9015.0,False,-58.4278,-35.584,,1,Ranchos,False,,,,Highly path. avian influenza,OIE listed,Aves,[{'spicieName': 'Birds'}]
182397,7290,domestic,2026-02-22,2026-03-17,705.0,False,-59.2315,-35.319,,1,Lobos,False,,,,Highly path. avian influenza,OIE listed,Aves,[{'spicieName': 'Birds'}]
182553,7290,domestic,2026-02-21,2026-03-30,7700.0,False,-62.5808,-33.5855,,1,Alejo Ledesma,False,,,,Highly path. avian influenza,OIE listed,Aves,[{'spicieName': 'Birds'}]
183446,7290,domestic,2026-03-02,2026-03-30,4100.0,False,-61.0938,-36.2195,,1,Bolivar,False,,,,Highly path. avian influenza,OIE listed,Aves,[{'spicieName': 'Birds'}]
176555,7172,domestic,2026-01-05,2026-01-09,95.0,False,20.28196,46.68019,,1,Szentes,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
176556,7172,domestic,2026-01-05,2026-01-13,300.0,False,20.239,46.6496,,1,Szentes,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
177596,7172,domestic,2026-01-12,2026-01-17,303.0,False,20.260369,46.72014,,1,Nagytőke,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
177598,7172,domestic,2026-01-12,2026-01-16,416.0,False,20.305405,46.75925,,1,Nagytőke,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
181973,7172,domestic,2026-02-23,2026-02-27,300.0,False,19.942567,46.347373,,1,Zsombó,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184505,7385,wild,2026-01-20,2026-01-20,1.0,False,8.6258,56.8843,,1,Vilsund Vest,True,,,,empty strain - H5N5 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Larus ridibundus'}]
179835,7252,domestic,2026-02-04,2026-02-06,2220.0,False,20.0337,46.8921,,1,Lakitelek,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
182546,7252,domestic,2026-03-02,2026-03-04,157.0,False,19.818072,46.7205,,1,Kiskunfélegyháza,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
183272,7252,domestic,2026-03-06,2026-03-08,18.0,False,19.799245,46.724938,,1,Kiskunfélegyháza,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
183273,7252,domestic,2026-03-08,2026-03-10,158.0,False,19.77054,46.70259,,1,Kiskunfélegyháza,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
179773,7250,domestic,2026-02-03,2026-02-08,8500.0,False,17.983497,47.829517,,1,Komárno,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180401,7250,domestic,2026-02-06,2026-02-07,8.0,False,20.2748265,49.094171,,1,Poprad,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
181454,7250,domestic,2026-02-18,2026-02-21,1500.0,False,17.058201,48.571363,,1,Senica,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
176836,7177,domestic,2026-01-05,2026-01-10,33357.0,False,23.5824,52.8924,,1,Waśki,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
176963,7177,domestic,2026-01-07,2026-01-14,35704.0,False,23.5424,52.8886,,1,Makówka,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
183804,7368,domestic,2026-02-28,2026-04-07,1000.0,False,-7.43,54.69,,1,Newtonstewart,True,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
179096,7237,domestic,2026-01-27,2026-01-31,70.0,False,20.254649,46.995507,,1,Tiszaföldvár,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
177310,7181,domestic,2026-01-09,2026-02-23,5000.0,False,44.1651,33.5635,,1,"Baghdad, Al-Taji, Alhamamiaat",True,,,,empty strain - H5 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
180806,7261,wild,2026-01-03,2026-02-16,,False,73.64311,-53.16039,,1,Heard Island,True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Pygoscelis papua'}]
188071,7520,domestic,2026-04-22,2026-05-25,8.0,False,105.878837,11.170257,,1,"Tropaeng Thakoav village, Pong Tuek commune, Rumduol district, Svay Rieng province",True,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190718,7614,wild,2026-01-20,2026-01-20,1.0,False,12.24303,55.4145,,1,Stevns,False,,,,empty strain - H5 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Larus ridibundus'}]
178431,7217,domestic,2026-01-16,2026-02-28,2137.0,False,0.94,52.28,,1,"near Badwell Ash, Suffolk",True,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
179921,7217,domestic,2026-01-22,2026-03-05,16.0,False,1.15,52.17,,1,"near Gosbeck, Suffolk ",True,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
183107,7346,domestic,2026-01-31,,300.0,False,88.16,27.17,,1,"Ward No. 4, Buriakhop Rengang under 28-Buriakhop GPU, Soreng ",True,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
183108,7346,domestic,2026-02-03,,700.0,False,88.2169,27.2946,,1,"Ward No. 3, Songri under 07-Takuthang Chuchen GPU, Soreng ",True,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
182039,7309,domestic,2026-02-24,2026-04-05,,False,18.26569,44.69084,,1,Karanovac,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
190966,7623,domestic,2026-06-12,,1100.0,False,91.51151,26.79434,,1,Dewathang,True,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
181487,7281,wild,2026-02-19,2026-03-20,2.0,False,-53.9126,-34.3447,,1,Maldonado y Rocha,True,,,,H5 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Coscoroba coscoroba'}]
182096,7281,wild,2026-02-23,2026-03-20,2.0,False,-55.3918,-34.7842,,1,Límite entre el departamento de Canelones y Maldonado,True,,,,HPAI (non-poultry including wild birds),OIE listed,Aves,[{'spicieName': 'Coscoroba coscoroba'}]
182106,7281,wild,2026-02-25,2026-03-20,1.0,False,-57.7211,-34.4091,,1,Colonia,True,,,,HPAI (non-poultry including wild birds),OIE listed,Aves,[{'spicieName': 'Coscoroba coscoroba'}]
182750,7281,wild,2026-02-26,2026-03-20,1.0,False,-55.0934,-34.8769,,1,Maldonado,True,,,,HPAI (non-poultry including wild birds),OIE listed,Aves,[{'spicieName': 'Cygnus melancoryphus'}]
182755,7281,wild,2026-02-27,2026-03-20,1.0,False,-56.2104,-34.4235,,1,Canelones,True,,,,HPAI (non-poultry including wild birds),OIE listed,Aves,[{'spicieName': 'Coscoroba coscoroba'}]
182756,7281,wild,2026-03-02,2026-04-14,1.0,False,-55.6966,-34.759,,1,Canelones,True,,,,HPAI (non-poultry including wild birds),OIE listed,Aves,[{'spicieName': 'Coscoroba coscoroba'}]
183626,7281,wild,2026-03-04,2026-04-14,1.0,False,-54.7614,-33.8293,,1,Lavalleja,False,,,,H5 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Coscoroba coscoroba'}]
183627,7281,wild,2026-03-06,2026-04-14,1.0,False,-56.1053,-34.1182,,1,Florida,True,,,,H5 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Coscoroba coscoroba'}]
185434,7410,wild,2026-02-26,2026-03-30,2.0,False,44.172,45.7406,,1,Kevyudovskoe,False,,,,H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Anser anser'}]
185142,7400,domestic,2026-03-12,2026-05-11,25.0,False,-71.71782383,-34.62848323,,1,RLBO: Comuna Pumanque ,True,,,,H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Birds'}]
185143,7400,domestic,2026-03-14,2026-05-28,156.0,False,-71.44555507,-34.22156546,,1,COMUNAS LAS CABRAS,True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Birds'}]
185144,7400,domestic,2026-03-18,2026-05-28,3.0,False,-71.19840718,-34.40568413,,1,Comuna de Pichidegua ,False,,,,H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Birds'}]
187941,7400,domestic,2026-03-27,,2.0,False,-71.31357,-34.13827,,1,Región de O´HIGGINS-LAS CABRAS,True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Birds'}]
187943,7400,domestic,2026-04-13,,4.0,False,-71.56412,-34.50682,,1,LBO-PERALILLO,True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Birds'}]
177461,7185,domestic,2026-01-09,2026-01-16,2850.0,False,19.320146,48.03278,,1,Szügy,False,,,,empty strain - H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
184562,7387,wild,2026-03-10,,30.0,False,85.28833333,27.68083333,,1,Kirtipur (Jungle in near Tribhuvan University premises),True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus splendens'}]
187645,7495,domestic,2026-04-21,,8.0,False,30.0451,50.79945,,1,Ivankivs'kyi,True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Birds'}]
180970,7269,wild,2026-01-11,,140.0,False,87.10832,25.382927,,1,"Nagar Parishad Ward No. 28, Naugachia",False,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus splendens'}]
180971,7269,wild,2026-01-12,,200.0,False,85.883455,26.136181,,1,"Rahum Ganj Bhio, Ward No. 31 Darbhanga Nagar Nigam",False,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus splendens'}]
180972,7269,wild,2026-01-29,,12.0,False,84.643312,27.090394,,1,"Village- Mainatand, Block-Mainatand",False,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus splendens'}]
180973,7269,wild,2026-01-30,,62.0,False,87.237999,25.46633,,1,"Village – Balthi, Mahespur, Ward No. 2, North Muradpur",False,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus splendens'}]
180974,7269,wild,2026-02-03,,22.0,False,85.15079,25.59045,,1,"PC Colony, J-Sector(West) Park, Kankarbagh",True,,,,empty strain - H5N1 (HPAI non. Plt),OIE listed,,[{'spicieName': 'Corvus splendens'}]
187207,7469,domestic,2026-03-10,,1710.0,False,79.043,21.1621,,1,Regional Poultry Hatchery ,False,,,,H5N1 (HPAI),OIE listed,,[{'spicieName': 'Birds'}]
